Network,Demand,Goodwill,Backlog,Seed,Oracle_Profit,Oracle_FillRate,Oracle_AvgInv,Oracle_Unfulfilled,Oracle_AvgBacklog,Oracle_FinalSentiment,Oracle_SolveTime_s
serial,trend+seasonal,True,False,51,904.53,0.8859649122807017,184.3,91.0,3.033333333333333,0.8414036319308071,0.11982989311218262
serial,trend+seasonal,True,False,52,1069.89,0.9071680376028202,157.8,79.0,2.6333333333333333,0.9442418536112391,0.1491687297821045
serial,trend+seasonal,True,False,53,1044.6,0.9144893111638955,159.23333333333332,72.0,2.4,0.9442418536112391,0.16429591178894043
serial,trend+seasonal,True,False,54,1154.57,0.9158986175115207,138.73333333333332,73.0,2.433333333333333,1.0596491912748351,0.14969801902770996
serial,trend+seasonal,True,False,55,1209.13,0.9445073612684032,143.43333333333334,49.0,1.6333333333333333,1.0596491912748351,0.1335620880126953
serial,trend+seasonal,True,False,56,923.97,0.9125,191.03333333333333,70.0,2.3333333333333335,0.8414036319308071,0.12818098068237305
serial,trend+seasonal,True,False,57,1141.67,0.930365296803653,154.53333333333333,61.0,2.033333333333333,0.9442418536112391,0.12337923049926758
serial,trend+seasonal,True,False,58,1097.52,0.8816964285714286,153.1,106.0,3.533333333333333,0.9442418536112391,0.13559699058532715
serial,trend+seasonal,True,False,59,1128.4,0.9197247706422018,150.0,70.0,2.3333333333333335,0.9442418536112391,0.14042329788208008
serial,trend+seasonal,True,False,60,875.1600000000001,0.903485254691689,175.96666666666667,72.0,2.4,0.8414036319308071,0.11635994911193848
serial,trend+seasonal,True,False,61,1075.5700000000002,0.9003476245654694,158.43333333333334,86.0,2.8666666666666667,0.9442418536112391,0.13375282287597656
serial,trend+seasonal,True,False,62,1108.3,0.8992161254199328,162.66666666666666,90.0,3.0,0.9442418536112391,0.12451314926147461
serial,trend+seasonal,True,False,63,1197.1399999999999,0.9119565217391304,146.2,81.0,2.7,1.0596491912748351,0.12688779830932617
serial,trend+seasonal,True,False,64,1110.78,0.8821621621621621,164.63333333333333,109.0,3.6333333333333333,0.9442418536112391,0.13767719268798828
serial,trend+seasonal,True,False,65,1027.92,0.8967587034813925,158.06666666666666,86.0,2.8666666666666667,0.9442418536112391,0.14338111877441406
serial,trend+seasonal,True,False,66,1059.6,0.925089179548157,165.03333333333333,63.0,2.1,0.9442418536112391,0.14728808403015137
serial,trend+seasonal,True,False,67,1155.8400000000001,0.9132947976878613,133.33333333333334,75.0,2.5,1.0596491912748351,0.22760486602783203
serial,trend+seasonal,True,False,68,1053.65,0.9030732860520094,157.9,82.0,2.7333333333333334,0.9442418536112391,0.2478349208831787
serial,trend+seasonal,True,False,69,928.1600000000001,0.875,184.43333333333334,103.0,3.433333333333333,0.8414036319308071,0.17220830917358398
serial,trend+seasonal,True,False,70,1040.19,0.9121540312876053,160.43333333333334,73.0,2.433333333333333,0.9442418536112391,0.17038178443908691
serial,trend+seasonal,True,False,71,1065.52,0.8890134529147982,174.66666666666666,99.0,3.3,0.9442418536112391,0.17707014083862305
serial,trend+shock,False,True,42,2533.0599999999995,0.9885885885885886,131.96666666666667,19.0,0.6333333333333333,1.0,0.16917800903320312
serial,trend+shock,False,True,43,2509.86,0.9848392965433597,132.76666666666668,25.0,0.8333333333333334,1.0,0.20425820350646973
serial,trend+shock,False,True,44,2518.8,0.9957729468599034,136.9,7.0,0.23333333333333334,1.0,0.19288969039916992
serial,trend+shock,False,True,45,2534.82,0.9742051589682064,129.03333333333333,43.0,1.4333333333333333,1.0,0.1818089485168457
serial,trend+shock,False,True,46,2492.74,0.9651802076970067,125.2,57.0,1.9,1.0,0.16982388496398926
serial,trend+shock,False,True,47,2596.9900000000002,0.9690239625949737,128.63333333333333,53.0,1.7666666666666666,1.0,0.1592419147491455
serial,trend+shock,False,True,48,2554.13,0.9940476190476191,134.6,10.0,0.3333333333333333,1.0,0.8738548755645752
serial,trend+shock,False,True,49,2553.38,0.9726353361094586,130.73333333333332,46.0,1.5333333333333334,1.0,0.17785191535949707
serial,trend+shock,False,True,50,2621.52,1.0,144.1,0.0,0.0,1.0,0.16794705390930176
serial,trend+shock,False,True,51,2524.4300000000003,0.9861362266425557,132.86666666666667,23.0,0.7666666666666667,1.0,0.15481996536254883
serial,trend+shock,False,True,52,2516.51,0.9891107078039928,130.83333333333334,18.0,0.6,1.0,0.14853119850158691
serial,trend+shock,False,True,53,2462.63,0.9987616099071207,132.73333333333332,2.0,0.06666666666666667,1.0,0.16671991348266602
serial,trend+shock,False,True,54,2445.8,1.0,142.26666666666668,0.0,0.0,1.0,0.160933256149292
serial,trend+shock,False,True,55,2468.7099999999996,1.0,145.73333333333332,0.0,0.0,1.0,0.16256308555603027
serial,trend+shock,False,True,56,2582.97,0.9888235294117647,132.96666666666667,19.0,0.6333333333333333,1.0,0.1668868064880371
serial,trend+shock,False,True,57,2547.27,0.9976119402985074,136.5,4.0,0.13333333333333333,1.0,0.1666572093963623
serial,trend+shock,False,True,58,2564.19,0.9893364928909952,135.9,18.0,0.6,1.0,0.16321897506713867
serial,trend+shock,False,True,59,2473.8599999999997,1.0,136.3,0.0,0.0,1.0,0.16562509536743164
serial,trend+shock,False,True,60,2453.5299999999997,0.9881914232442511,132.0,19.0,0.6333333333333333,1.0,0.1430661678314209
serial,trend+shock,False,True,61,2505.3,0.9927095990279465,135.3,12.0,0.4,1.0,0.14512205123901367
serial,trend+shock,False,True,62,2635.7300000000005,0.9844649021864211,134.3,27.0,0.9,1.0,0.15152812004089355
serial,trend+shock,False,True,63,2491.3199999999997,1.0,139.26666666666668,0.0,0.0,1.0,0.13679194450378418
serial,trend+shock,False,True,64,2626.65,0.9786374133949192,132.06666666666666,37.0,1.2333333333333334,1.0,0.14403605461120605
serial,trend+shock,False,True,65,2465.8700000000003,0.9919653893695921,131.93333333333334,13.0,0.43333333333333335,1.0,0.15332317352294922
serial,trend+shock,False,True,66,2511.0999999999995,1.0,138.5,0.0,0.0,1.0,0.1387038230895996
serial,trend+shock,False,True,67,2404.37,0.9993646759847522,133.93333333333334,1.0,0.03333333333333333,1.0,0.14456391334533691
serial,trend+shock,False,True,68,2506.89,0.9896782027929569,133.76666666666668,17.0,0.5666666666666667,1.0,0.1470029354095459
serial,trend+shock,False,True,69,2591.3,0.9590163934426229,127.23333333333333,70.0,2.3333333333333335,1.0,0.14257121086120605
serial,trend+shock,False,True,70,2492.52,0.9993891264508247,138.2,1.0,0.03333333333333333,1.0,0.14473295211791992
serial,trend+shock,False,True,71,2604.9800000000005,0.9866045428072219,135.7,23.0,0.7666666666666667,1.0,0.1436460018157959
serial,trend+shock,False,False,42,2505.37,0.9885885885885886,134.33333333333334,19.0,0.6333333333333333,1.0,0.15567779541015625
serial,trend+shock,False,False,43,2473.36,0.9848392965433597,136.1,25.0,0.8333333333333334,1.0,0.24949407577514648
serial,trend+shock,False,False,44,2508.5800000000004,0.9957729468599034,137.83333333333334,7.0,0.23333333333333334,1.0,0.16307783126831055
serial,trend+shock,False,False,45,2492.56,0.982003599280144,132.23333333333332,30.0,1.0,1.0,0.13239502906799316
serial,trend+shock,False,False,46,2440.7400000000002,0.9773976786805131,129.96666666666667,37.0,1.2333333333333334,1.0,0.13233375549316406
serial,trend+shock,False,False,47,2538.7200000000003,0.9760374050263004,132.7,41.0,1.3666666666666667,1.0,0.17084431648254395
serial,trend+shock,False,False,48,2539.63,0.9940476190476191,135.6,10.0,0.3333333333333333,1.0,0.14823079109191895
serial,trend+shock,False,False,49,2495.67,0.9762046400951815,135.76666666666668,40.0,1.3333333333333333,1.0,0.1364450454711914
serial,trend+shock,False,False,50,2621.52,1.0,144.1,0.0,0.0,1.0,0.13738799095153809
serial,trend+shock,False,False,51,2490.88,0.9861362266425557,135.83333333333334,23.0,0.7666666666666667,1.0,0.14101195335388184
serial,trend+shock,False,False,52,2490.34,0.9891107078039928,132.86666666666667,18.0,0.6,1.0,0.18120598793029785
serial,trend+shock,False,False,53,2459.73,0.9987616099071207,132.93333333333334,2.0,0.06666666666666667,1.0,0.14794540405273438
serial,trend+shock,False,False,54,2445.8,1.0,142.26666666666668,0.0,0.0,1.0,0.14135289192199707
serial,trend+shock,False,False,55,2468.7099999999996,1.0,145.73333333333332,0.0,0.0,1.0,0.12682533264160156
serial,trend+shock,False,False,56,2555.3499999999995,0.9888235294117647,135.1,19.0,0.6333333333333333,1.0,0.2133181095123291
serial,trend+shock,False,False,57,2541.47,0.9976119402985074,136.9,4.0,0.13333333333333333,1.0,0.23628497123718262
serial,trend+shock,False,False,58,2537.9100000000003,0.9893364928909952,138.3,18.0,0.6,1.0,0.15247797966003418
serial,trend+shock,False,False,59,2473.8599999999997,1.0,136.3,0.0,0.0,1.0,0.1294558048248291
serial,trend+shock,False,False,60,2425.79,0.9881914232442511,134.53333333333333,19.0,0.6333333333333333,1.0,0.13138914108276367
serial,trend+shock,False,False,61,2487.78,0.9927095990279465,136.9,12.0,0.4,1.0,0.13553810119628906
serial,trend+shock,False,False,62,2596.4900000000002,0.9844649021864211,137.3,27.0,0.9,1.0,0.12883806228637695
serial,trend+shock,False,False,63,2491.3199999999997,1.0,139.26666666666668,0.0,0.0,1.0,0.14224886894226074
serial,trend+shock,False,False,64,2577.7599999999998,0.9803695150115473,135.1,34.0,1.1333333333333333,1.0,0.21117401123046875
serial,trend+shock,False,False,65,2446.8900000000003,0.9919653893695921,133.66666666666666,13.0,0.43333333333333335,1.0,0.12153506278991699
serial,trend+shock,False,False,66,2511.0999999999995,1.0,138.5,0.0,0.0,1.0,0.12943220138549805
serial,trend+shock,False,False,67,2402.91,0.9993646759847522,134.06666666666666,1.0,0.03333333333333333,1.0,0.13695883750915527
serial,trend+shock,False,False,68,2482.07,0.9896782027929569,136.03333333333333,17.0,0.5666666666666667,1.0,0.12152791023254395
serial,trend+shock,False,False,69,2516.32,0.9689695550351288,131.96666666666667,53.0,1.7666666666666666,1.0,0.12950706481933594
serial,trend+shock,False,False,70,2491.06,0.9993891264508247,138.33333333333334,1.0,0.03333333333333333,1.0,0.13676118850708008
serial,trend+shock,False,False,71,2571.63,0.9866045428072219,138.0,23.0,0.7666666666666667,1.0,0.1307229995727539
serial,trend+shock,True,True,42,2164.9199999999996,0.9776164549304295,301.3,37.0,1.2333333333333334,1.0596491912748351,0.15956711769104004
serial,trend+shock,True,True,43,2145.8899999999994,0.9816063764561619,300.06666666666666,30.0,1.0,1.0596491912748351,0.1362299919128418
serial,trend+shock,True,True,44,2541.7599999999998,0.9911553344389166,246.83333333333334,16.0,0.5333333333333333,1.1891618702084263,0.13484907150268555
serial,trend+shock,True,True,45,2152.79,0.9647201946472019,294.9,58.0,1.9333333333333333,1.0596491912748351,0.14079785346984863
serial,trend+shock,True,True,46,1722.3599999999997,0.971606648199446,343.73333333333335,41.0,1.3666666666666667,0.9442418536112391,0.13496708869934082
serial,trend+shock,True,True,47,2244.33,0.9709808473592572,321.6,50.0,1.6666666666666667,1.0596491912748351,0.14101696014404297
serial,trend+shock,True,True,48,2552.8199999999997,0.9878721058434399,241.56666666666666,22.0,0.7333333333333333,1.1891618702084263,0.15732407569885254
serial,trend+shock,True,True,49,2171.78,0.9620253164556962,295.1,63.0,2.1,1.0596491912748351,0.1515369415283203
serial,trend+shock,True,True,50,2654.12,0.9973502914679385,273.6333333333333,5.0,0.16666666666666666,1.1891618702084263,0.13936090469360352
serial,trend+shock,True,True,51,2158.9900000000002,0.9667070217917676,303.53333333333336,55.0,1.8333333333333333,1.0596491912748351,0.1932060718536377
serial,trend+shock,True,True,52,2521.5499999999997,0.984375,239.63333333333333,28.0,0.9333333333333333,1.1891618702084263,0.1554722785949707
serial,trend+shock,True,True,53,2109.59,0.9918341708542714,271.6,13.0,0.43333333333333335,1.0596491912748354,0.13132596015930176
serial,trend+shock,True,True,54,2470.92,0.9977298524404086,254.9,4.0,0.13333333333333333,1.1891618702084263,0.14565300941467285
serial,trend+shock,True,True,55,2930.48,1.0,218.06666666666666,0.0,0.0,1.334503876567234,0.15295004844665527
serial,trend+shock,True,True,56,2598.7,0.9843918191603875,267.5,29.0,0.9666666666666667,1.1891618702084263,0.16421294212341309
serial,trend+shock,True,True,57,1943.2300000000002,0.9845360824742269,325.23333333333335,24.0,0.8,0.9442418536112391,0.12900924682617188
serial,trend+shock,True,True,58,2617.8700000000003,0.984994640943194,269.0,28.0,0.9333333333333333,1.1891618702084263,0.1499941349029541
serial,trend+shock,True,True,59,2930.68,1.0,201.53333333333333,0.0,0.0,1.334503876567234,0.13991117477416992
serial,trend+shock,True,True,60,2085.14,0.9823899371069182,291.43333333333334,28.0,0.9333333333333333,1.0596491912748351,0.14380311965942383
serial,trend+shock,True,True,61,2510.56,0.988268156424581,256.6,21.0,0.7,1.1891618702084263,0.1501760482788086
serial,trend+shock,True,True,62,2647.71,0.9808408728046834,254.93333333333334,36.0,1.2,1.1891618702084263,0.14743924140930176
serial,trend+shock,True,True,63,2532.33,0.994475138121547,265.0,10.0,0.3333333333333333,1.1891618702084263,0.1329660415649414
serial,trend+shock,True,True,64,2231.8300000000004,0.9707259953161592,313.5,50.0,1.6666666666666667,1.0596491912748351,0.12522578239440918
serial,trend+shock,True,True,65,2488.99,0.9881154499151104,241.3,21.0,0.7,1.1891618702084263,0.14819931983947754
serial,trend+shock,True,True,66,2529.26,0.9988913525498891,262.26666666666665,2.0,0.06666666666666667,1.1891618702084263,0.13863921165466309
serial,trend+shock,True,True,67,2462.25,0.9936268829663963,217.26666666666668,11.0,0.36666666666666664,1.1891618702084263,0.1366419792175293
serial,trend+shock,True,True,68,2527.3199999999997,0.9894091415830546,246.6,19.0,0.6333333333333333,1.1891618702084263,0.1448378562927246
serial,trend+shock,True,True,69,2211.97,0.950800237107291,293.96666666666664,83.0,2.7666666666666666,1.0596491912748351,0.14979100227355957
serial,trend+shock,True,True,70,2509.67,0.9944227551589515,265.8,10.0,0.3333333333333333,1.1891618702084263,0.15694808959960938
serial,trend+shock,True,True,71,2210.82,0.9799528301886793,316.76666666666665,34.0,1.1333333333333333,1.0596491912748351,0.12710905075073242
serial,trend+shock,True,False,42,2118.13,0.9788263762855415,302.3666666666667,35.0,1.1666666666666667,1.0596491912748351,0.1526191234588623
serial,trend+shock,True,False,43,2098.04,0.9822194972409565,305.8,29.0,0.9666666666666667,1.0596491912748351,0.12817716598510742
serial,trend+shock,True,False,44,2518.5899999999997,0.9911553344389166,248.33333333333334,16.0,0.5333333333333333,1.1891618702084263,0.13670873641967773
serial,trend+shock,True,False,45,2104.9200000000005,0.9774939172749392,296.43333333333334,37.0,1.2333333333333334,1.0596491912748351,0.13860368728637695
serial,trend+shock,True,False,46,1706.9400000000003,0.9813019390581718,335.76666666666665,27.0,0.9,0.9442418536112391,0.14684700965881348
serial,trend+shock,True,False,47,2195.95,0.9785258270458502,322.1666666666667,37.0,1.2333333333333334,1.0596491912748351,0.14139389991760254
serial,trend+shock,True,False,48,2521.0399999999995,0.9878721058434399,243.36666666666667,22.0,0.7333333333333333,1.1891618702084263,0.13396716117858887
serial,trend+shock,True,False,49,2108.71,0.9710669077757685,296.6,48.0,1.6,1.0596491912748351,0.1433098316192627
serial,trend+shock,True,False,50,2646.9199999999996,0.9973502914679385,273.96666666666664,5.0,0.16666666666666666,1.1891618702084263,0.18797993659973145
serial,trend+shock,True,False,51,2101.62,0.9739709443099274,305.3333333333333,43.0,1.4333333333333333,1.0596491912748351,0.12819600105285645
serial,trend+shock,True,False,52,2480.97,0.984375,242.36666666666667,28.0,0.9333333333333333,1.1891618702084263,0.1365368366241455
serial,trend+shock,True,False,53,2086.26,0.9918341708542714,274.9,13.0,0.43333333333333335,1.0596491912748354,0.13963103294372559
serial,trend+shock,True,False,54,2465.12,0.9977298524404086,255.3,4.0,0.13333333333333333,1.1891618702084263,0.16449809074401855
serial,trend+shock,True,False,55,2930.48,1.0,218.06666666666666,0.0,0.0,1.334503876567234,0.16575312614440918
serial,trend+shock,True,False,56,2556.94,0.9843918191603875,269.43333333333334,29.0,0.9666666666666667,1.1891618702084263,0.16873598098754883
serial,trend+shock,True,False,57,2140.84,0.9878934624697336,296.6666666666667,20.0,0.6666666666666666,1.0596491912748354,0.14072704315185547
serial,trend+shock,True,False,58,2577.5500000000006,0.984994640943194,270.8666666666667,28.0,0.9333333333333333,1.1891618702084263,0.1390841007232666
serial,trend+shock,True,False,59,2930.68,1.0,201.53333333333333,0.0,0.0,1.334503876567234,0.16655707359313965
serial,trend+shock,True,False,60,2051.18,0.9836477987421384,292.3333333333333,26.0,0.8666666666666667,1.0596491912748351,0.16125178337097168
serial,trend+shock,True,False,61,2480.1099999999997,0.988268156424581,258.7,21.0,0.7,1.1891618702084263,0.15021586418151855
serial,trend+shock,True,False,62,2595.87,0.9808408728046834,257.3333333333333,36.0,1.2,1.1891618702084263,0.16479992866516113
serial,trend+shock,True,False,63,2517.89,0.994475138121547,265.8,10.0,0.3333333333333333,1.1891618702084263,0.1596977710723877
serial,trend+shock,True,False,64,2178.7999999999997,0.9765807962529274,314.3666666666667,40.0,1.3333333333333333,1.0596491912748351,0.13819169998168945
serial,trend+shock,True,False,65,2458.54,0.9881154499151104,243.4,21.0,0.7,1.1891618702084263,0.15610122680664062
serial,trend+shock,True,False,66,2526.36,0.9988913525498891,262.46666666666664,2.0,0.06666666666666667,1.1891618702084263,0.14615488052368164
serial,trend+shock,True,False,67,2446.2,0.9936268829663963,218.7,11.0,0.36666666666666664,1.1891618702084263,0.13733720779418945
serial,trend+shock,True,False,68,2499.77,0.9894091415830546,248.5,19.0,0.6333333333333333,1.1891618702084263,0.13765192031860352
serial,trend+shock,True,False,69,2133.01,0.965026674570243,296.0,59.0,1.9666666666666666,1.0596491912748351,0.1473560333251953
serial,trend+shock,True,False,70,2495.17,0.9944227551589515,266.8,10.0,0.3333333333333333,1.1891618702084263,0.15286016464233398
serial,trend+shock,True,False,71,2170.0499999999997,0.9817216981132075,317.03333333333336,31.0,1.0333333333333334,1.0596491912748351,0.13117599487304688
serial,seasonal+shock,False,True,42,1333.9,0.9184177997527811,66.7,66.0,2.2,1.0,0.14709687232971191
serial,seasonal+shock,False,True,43,1298.4,0.9222929936305733,71.73333333333333,61.0,2.033333333333333,1.0,0.1510157585144043
serial,seasonal+shock,False,True,44,1334.5,0.9113300492610837,72.63333333333334,72.0,2.4,1.0,0.12661290168762207
serial,seasonal+shock,False,True,45,1331.5700000000002,0.8949320148331273,67.23333333333333,85.0,2.8333333333333335,1.0,0.12704896926879883
serial,seasonal+shock,False,True,46,1317.47,0.86,64.76666666666667,112.0,3.7333333333333334,1.0,0.13883185386657715
serial,seasonal+shock,False,True,47,1400.1,0.9008168028004667,67.6,85.0,2.8333333333333335,1.0,0.12676620483398438
serial,seasonal+shock,False,True,48,1347.56,0.960880195599022,71.96666666666667,32.0,1.0666666666666667,1.0,0.1337268352508545
serial,seasonal+shock,False,True,49,1351.28,0.8895631067961165,68.63333333333334,91.0,3.033333333333333,1.0,0.15262532234191895
serial,seasonal+shock,False,True,50,1376.49,0.9785714285714285,79.43333333333334,18.0,0.6,1.0,0.37438106536865234
serial,seasonal+shock,False,True,51,1350.6100000000001,0.8978102189781022,67.43333333333334,84.0,2.8,1.0,0.13911795616149902
serial,seasonal+shock,False,True,52,1319.7399999999998,0.9399249061326659,70.06666666666666,48.0,1.6,1.0,0.14942717552185059
serial,seasonal+shock,False,True,53,1335.11,0.9555555555555556,72.36666666666666,36.0,1.2,1.0,0.12853312492370605
serial,seasonal+shock,False,True,54,1244.02,0.9799196787148594,80.56666666666666,15.0,0.5,1.0,0.13262701034545898
serial,seasonal+shock,False,True,55,1257.2,1.0,83.76666666666667,0.0,0.0,1.0,0.1472032070159912
serial,seasonal+shock,False,True,56,1369.49,0.935251798561151,69.96666666666667,54.0,1.8,1.0,0.1381540298461914
serial,seasonal+shock,False,True,57,1332.8300000000002,0.9702602230483272,72.53333333333333,24.0,0.8,1.0,0.13081765174865723
serial,seasonal+shock,False,True,58,1338.01,0.932349323493235,71.76666666666667,55.0,1.8333333333333333,1.0,0.16212201118469238
serial,seasonal+shock,False,True,59,1283.57,0.9870633893919794,75.73333333333333,10.0,0.3333333333333333,1.0,0.19086527824401855
serial,seasonal+shock,False,True,60,1272.36,0.9295039164490861,70.63333333333334,54.0,1.8,1.0,0.1322040557861328
serial,seasonal+shock,False,True,61,1302.0700000000002,0.9504447268106735,73.73333333333333,39.0,1.3,1.0,0.13994407653808594
serial,seasonal+shock,False,True,62,1386.87,0.9244391971664699,70.0,64.0,2.1333333333333333,1.0,0.15184473991394043
serial,seasonal+shock,False,True,63,1294.44,0.9731457800511509,77.76666666666667,21.0,0.7,1.0,0.15584206581115723
serial,seasonal+shock,False,True,64,1424.8600000000001,0.9097142857142857,70.16666666666667,79.0,2.6333333333333333,1.0,0.13428521156311035
serial,seasonal+shock,False,True,65,1282.58,0.9534282018111255,71.4,36.0,1.2,1.0,0.12560081481933594
serial,seasonal+shock,False,True,66,1316.9399999999998,0.9711055276381909,73.9,23.0,0.7666666666666667,1.0,0.1427631378173828
serial,seasonal+shock,False,True,67,1234.01,0.9688346883468835,73.46666666666667,23.0,0.7666666666666667,1.0,0.12991619110107422
serial,seasonal+shock,False,True,68,1299.35,0.9414012738853503,71.83333333333333,46.0,1.5333333333333334,1.0,0.2015838623046875
serial,seasonal+shock,False,True,69,1382.1100000000001,0.8664302600472813,65.63333333333334,113.0,3.7666666666666666,1.0,0.1271660327911377
serial,seasonal+shock,False,True,70,1290.35,0.9691516709511568,75.26666666666667,24.0,0.8,1.0,0.15090203285217285
serial,seasonal+shock,False,True,71,1366.87,0.9268585131894485,72.83333333333333,61.0,2.033333333333333,1.0,0.16247320175170898
serial,seasonal+shock,False,False,42,1260.9099999999999,0.9369592088998764,73.6,51.0,1.7,1.0,0.16982388496398926
serial,seasonal+shock,False,False,43,1232.3400000000001,0.9414012738853503,79.2,46.0,1.5333333333333334,1.0,0.1748957633972168
serial,seasonal+shock,False,False,44,1266.6399999999999,0.9408866995073891,79.63333333333334,48.0,1.6,1.0,0.17641401290893555
serial,seasonal+shock,False,False,45,1260.63,0.9369592088998764,73.63333333333334,51.0,1.7,1.0,0.1259007453918457
serial,seasonal+shock,False,False,46,1236.29,0.92625,73.26666666666667,59.0,1.9666666666666666,1.0,0.14600682258605957
serial,seasonal+shock,False,False,47,1324.41,0.9369894982497082,74.23333333333333,54.0,1.8,1.0,0.14291906356811523
serial,seasonal+shock,False,False,48,1300.9199999999998,0.960880195599022,75.96666666666667,32.0,1.0666666666666667,1.0,0.15535211563110352
serial,seasonal+shock,False,False,49,1260.47,0.9223300970873787,77.4,64.0,2.1333333333333333,1.0,0.1386401653289795
serial,seasonal+shock,False,False,50,1350.21,0.9785714285714285,81.83333333333333,18.0,0.6,1.0,0.16345500946044922
serial,seasonal+shock,False,False,51,1266.37,0.9282238442822385,76.6,59.0,1.9666666666666666,1.0,0.1493840217590332
serial,seasonal+shock,False,False,52,1265.19,0.9524405506883604,75.36666666666666,38.0,1.2666666666666666,1.0,0.12017011642456055
serial,seasonal+shock,False,False,53,1287.23,0.9592592592592593,76.76666666666667,33.0,1.1,1.0,0.13219594955444336
serial,seasonal+shock,False,False,54,1221.9699999999998,0.9799196787148594,83.06666666666666,15.0,0.5,1.0,0.12129998207092285
serial,seasonal+shock,False,False,55,1257.2,1.0,83.76666666666667,0.0,0.0,1.0,0.2256770133972168
serial,seasonal+shock,False,False,56,1311.0,0.9508393285371702,75.2,41.0,1.3666666666666667,1.0,0.13603925704956055
serial,seasonal+shock,False,False,57,1297.79,0.9702602230483272,75.73333333333333,24.0,0.8,1.0,0.15221619606018066
serial,seasonal+shock,False,False,58,1277.99,0.948339483394834,77.36666666666666,42.0,1.4,1.0,0.13717389106750488
serial,seasonal+shock,False,False,59,1268.9699999999998,0.9870633893919794,77.06666666666666,10.0,0.3333333333333333,1.0,0.12672114372253418
serial,seasonal+shock,False,False,60,1215.1299999999999,0.9477806788511749,76.73333333333333,40.0,1.3333333333333333,1.0,0.13319683074951172
serial,seasonal+shock,False,False,61,1255.97,0.9593392630241423,78.26666666666667,32.0,1.0666666666666667,1.0,0.1391890048980713
serial,seasonal+shock,False,False,62,1316.8,0.9421487603305785,76.43333333333334,49.0,1.6333333333333333,1.0,0.1771831512451172
serial,seasonal+shock,False,False,63,1263.69,0.9731457800511509,80.86666666666666,21.0,0.7,1.0,0.13548612594604492
serial,seasonal+shock,False,False,64,1345.96,0.9359999999999999,75.76666666666667,56.0,1.8666666666666667,1.0,0.1480259895324707
serial,seasonal+shock,False,False,65,1232.99,0.9560155239327296,76.43333333333334,34.0,1.1333333333333333,1.0,0.17312097549438477
serial,seasonal+shock,False,False,66,1283.36,0.9711055276381909,76.96666666666667,23.0,0.7666666666666667,1.0,0.3912367820739746
serial,seasonal+shock,False,False,67,1200.25,0.9688346883468835,77.13333333333334,23.0,0.7666666666666667,1.0,0.2960700988769531
serial,seasonal+shock,False,False,68,1242.99,0.9503184713375796,77.43333333333334,39.0,1.3,1.0,0.23467588424682617
serial,seasonal+shock,False,False,69,1278.6000000000001,0.9125295508274232,73.4,74.0,2.466666666666667,1.0,0.2506251335144043
serial,seasonal+shock,False,False,70,1255.23,0.9691516709511568,78.73333333333333,24.0,0.8,1.0,0.19259214401245117
serial,seasonal+shock,False,False,71,1301.28,0.9448441247002398,78.73333333333333,46.0,1.5333333333333334,1.0,0.18136096000671387
serial,seasonal+shock,True,True,42,1154.0,0.8941326530612245,123.23333333333333,83.0,2.7666666666666666,1.0596491912748351,0.23384904861450195
serial,seasonal+shock,True,True,43,1163.02,0.9041450777202072,115.5,74.0,2.466666666666667,1.0596491912748351,0.21281099319458008
serial,seasonal+shock,True,True,44,1173.7600000000002,0.8957286432160804,128.63333333333333,83.0,2.7666666666666666,1.0596491912748351,0.21108198165893555
serial,seasonal+shock,True,True,45,1028.7,0.8693877551020408,149.4,96.0,3.2,0.9442418536112391,0.19893193244934082
serial,seasonal+shock,True,True,46,863.83,0.8665644171779141,162.43333333333334,87.0,2.9,0.8414036319308071,0.19701886177062988
serial,seasonal+shock,True,True,47,1087.27,0.9059278350515464,149.3,73.0,2.433333333333333,0.9442418536112391,0.19969511032104492
serial,seasonal+shock,True,True,48,1173.47,0.9420654911838791,127.66666666666667,46.0,1.5333333333333334,1.0596491912748351,0.20404887199401855
serial,seasonal+shock,True,True,49,1188.51,0.8675742574257426,127.4,107.0,3.566666666666667,1.0596491912748351,0.24360108375549316
serial,seasonal+shock,True,True,50,1335.9,0.9679633867276888,112.4,28.0,0.9333333333333333,1.1891618702084263,0.19568419456481934
serial,seasonal+shock,True,True,51,1018.68,0.9002732240437159,150.53333333333333,73.0,2.433333333333333,0.9442418536112391,0.19675493240356445
serial,seasonal+shock,True,True,52,994.85,0.9449929478138223,151.7,39.0,1.3,0.9442418536112391,0.1948564052581787
serial,seasonal+shock,True,True,53,1181.6799999999998,0.9382093316519546,125.53333333333333,49.0,1.6333333333333333,1.0596491912748351,0.19174599647521973
serial,seasonal+shock,True,True,54,1253.07,0.96875,106.56666666666666,25.0,0.8333333333333334,1.1891618702084263,0.22627806663513184
serial,seasonal+shock,True,True,55,1272.62,0.9768292682926829,110.63333333333334,19.0,0.6333333333333333,1.1891618702084263,0.22287917137145996
serial,seasonal+shock,True,True,56,1199.57,0.9148148148148149,123.7,69.0,2.3,1.0596491912748351,0.2051527500152588
serial,seasonal+shock,True,True,57,1223.15,0.9578163771712159,120.06666666666666,34.0,1.1333333333333333,1.0596491912748351,0.19644808769226074
serial,seasonal+shock,True,True,58,1135.62,0.9130434782608696,134.4,68.0,2.2666666666666666,1.0596491912748351,0.20762395858764648
