Network,Demand,Goodwill,Backlog,Seed,Old_Profit,Old_FillRate,Old_Unfulfilled,Old_AvgInv,Old_AvgBacklog,Old_Sentiment,Old_SolveTime,Clv_Profit,Clv_FillRate,Clv_Unfulfilled,Clv_AvgInv,Clv_AvgBacklog,Clv_Sentiment,Clv_SolveTime
base,trend,False,True,56,1807.021,0.8143261074458058,197.0,441.1666666666667,6.566666666666666,1.0,0,1807.021,0.8143261074458058,197.0,73.52777777777777,6.566666666666666,1.0,4.054227352142334
base,trend,False,True,57,1810.574,0.8727615457115928,135.0,447.6,4.5,1.0,0,1810.5739999999996,0.8727615457115928,135.0,74.59999999999998,4.5,1.0,4.165882110595703
base,trend,False,True,58,1737.067,0.8664717348927875,137.0,455.53333333333336,4.566666666666666,1.0,0,1737.067,0.8664717348927875,137.0,75.92222222222222,4.566666666666666,1.0,4.881402969360352
base,trend,False,True,59,1693.971,0.8659384309831182,135.0,466.7,4.5,1.0,0,1693.971,0.8659384309831182,135.0,77.78333333333333,4.5,1.0,4.860366106033325
base,trend,False,True,60,1663.011,0.9110212335692619,88.0,469.3,2.933333333333333,1.0,0,1663.011,0.9110212335692619,88.0,78.21666666666667,2.933333333333333,1.0,4.124938011169434
base,trend,False,True,61,1752.268,0.8954501452081316,108.0,459.76666666666665,3.6,1.0,0,1752.268,0.8954501452081316,108.0,76.6277777777778,3.6,1.0,3.2945518493652344
base,trend,False,True,62,1866.562,0.7998163452708907,218.0,426.6666666666667,7.266666666666667,1.0,0,1866.562,0.7998163452708907,218.0,71.11111111111107,7.266666666666667,1.0,3.2321739196777344
base,trend,False,True,63,1756.3139999999999,0.9054054054054054,98.0,464.96666666666664,3.2666666666666666,1.0,0,1756.3139999999999,0.9054054054054054,98.0,77.49444444444444,3.2666666666666666,1.0,3.6531007289886475
base,trend,False,True,64,1872.7469999999998,0.6946216955332726,335.0,422.26666666666665,11.166666666666666,1.0,0,1872.7469999999996,0.6946216955332726,335.0,70.37777777777775,11.166666666666666,1.0,5.056836843490601
base,trend,False,True,65,1667.359,0.8361809045226131,163.0,467.6333333333333,5.433333333333334,1.0,0,1667.3590000000002,0.8361809045226131,163.0,77.93888888888888,5.433333333333334,1.0,6.051855802536011
base,trend,False,True,66,1725.475,0.9205103042198234,81.0,463.3666666666667,2.7,1.0,0,1725.475,0.9205103042198234,81.0,77.22777777777777,2.7,1.0,5.652358055114746
base,trend,False,True,67,1558.8960000000002,0.9297124600638977,66.0,483.6666666666667,2.2,1.0,0,1558.896,0.9297124600638977,66.0,80.61111111111111,2.2,1.0,4.0215208530426025
base,trend,False,True,68,1723.935,0.8753680078508341,127.0,456.3666666666667,4.233333333333333,1.0,0,1723.935,0.8753680078508341,127.0,76.06111111111112,4.233333333333333,1.0,3.854290246963501
base,trend,False,True,69,1830.9879999999998,0.6564531104921076,370.0,418.3,12.333333333333334,1.0,0,1830.9879999999998,0.6564531104921076,370.0,69.71666666666664,12.333333333333334,1.0,3.8005988597869873
base,trend,False,True,70,1694.4739999999997,0.9283582089552239,72.0,473.3666666666667,2.4,1.0,0,1694.4740000000002,0.9283582089552239,72.0,78.89444444444445,2.4,1.0,4.399282217025757
base,trend,False,True,71,1846.8309999999997,0.7835337650323775,234.0,431.0,7.8,1.0,0,1846.8309999999997,0.7835337650323775,234.0,71.83333333333331,7.8,1.0,5.353158950805664
base,trend,False,False,42,1567.2240000000002,0.9202334630350195,82.0,497.5,2.7333333333333334,1.0,0,1567.2240000000002,0.9202334630350195,82.0,82.91666666666667,2.7333333333333334,1.0,4.330165147781372
base,trend,False,False,43,1574.5679999999998,0.9349112426035503,66.0,493.3333333333333,2.2,1.0,0,1574.5679999999998,0.9349112426035503,66.0,82.22222222222223,2.2,1.0,4.917618036270142
base,trend,False,False,44,1594.0569999999998,0.9345703125,67.0,485.76666666666665,2.2333333333333334,1.0,0,1594.057,0.9345703125,67.0,80.96111111111112,2.2333333333333334,1.0,4.636264085769653
base,trend,False,False,45,1566.33,0.9077809798270894,96.0,491.76666666666665,3.2,1.0,0,1566.33,0.9077809798270894,96.0,81.96111111111111,3.2,1.0,5.502155065536499
base,trend,False,False,46,1500.88,0.9031620553359684,98.0,501.73333333333335,3.2666666666666666,1.0,0,1500.88,0.9031620553359684,98.0,83.62222222222222,3.2666666666666666,1.0,4.809639930725098
base,trend,False,False,47,1619.38,0.8948339483394834,114.0,479.8333333333333,3.8,1.0,0,1619.3799999999997,0.8948339483394834,114.0,79.97222222222223,3.8,1.0,3.899940252304077
base,trend,False,False,48,1589.2490000000003,0.9209257473481196,82.0,484.76666666666665,2.7333333333333334,1.0,0,1589.2490000000003,0.9209257473481196,82.0,80.79444444444445,2.7333333333333334,1.0,3.4439098834991455
base,trend,False,False,49,1568.578,0.9069990412272292,97.0,489.6,3.2333333333333334,1.0,0,1568.578,0.9069990412272292,97.0,81.6,3.2333333333333334,1.0,3.998631238937378
base,trend,False,False,50,1653.2110000000002,0.9337748344370861,70.0,486.3,2.3333333333333335,1.0,0,1653.2110000000002,0.9337748344370861,70.0,81.05,2.3333333333333335,1.0,3.2961819171905518
base,trend,False,False,51,1593.4499999999998,0.9300291545189504,72.0,489.8333333333333,2.4,1.0,0,1593.45,0.9300291545189504,72.0,81.63888888888889,2.4,1.0,3.9018969535827637
base,trend,False,False,52,1542.8960000000002,0.9156862745098039,86.0,496.8333333333333,2.8666666666666667,1.0,0,1542.8960000000002,0.9156862745098039,86.0,82.80555555555556,2.8666666666666667,1.0,3.147787094116211
base,trend,False,False,53,1498.8670000000002,0.9203629032258065,79.0,501.6333333333333,2.6333333333333333,1.0,0,1498.8670000000002,0.9203629032258065,79.0,83.60555555555555,2.6333333333333333,1.0,3.102560043334961
base,trend,False,False,54,1560.357,0.9661538461538461,33.0,501.73333333333335,1.1,1.0,0,1560.357,0.9661538461538461,33.0,83.62222222222222,1.1,1.0,3.451390027999878
base,trend,False,False,55,1597.3149999999998,0.9706774519716885,29.0,499.9,0.9666666666666667,1.0,0,1597.3149999999998,0.9706774519716885,29.0,83.31666666666666,0.9666666666666667,1.0,3.7066490650177
base,trend,False,False,56,1624.649,0.9170593779453345,88.0,487.03333333333336,2.933333333333333,1.0,0,1624.649,0.9170593779453345,88.0,81.17222222222222,2.933333333333333,1.0,3.222269058227539
base,trend,False,False,57,1665.6120000000003,0.9349670122525919,69.0,483.6,2.3,1.0,0,1665.6120000000003,0.9349670122525919,69.0,80.6,2.3,1.0,3.62768292427063
base,trend,False,False,58,1587.653,0.9307992202729045,71.0,493.03333333333336,2.3666666666666667,1.0,0,1587.653,0.9307992202729045,71.0,82.17222222222222,2.3666666666666667,1.0,3.694326162338257
base,trend,False,False,59,1537.47,0.9265143992055611,74.0,505.5,2.466666666666667,1.0,0,1537.47,0.9265143992055611,74.0,84.25,2.466666666666667,1.0,3.9678988456726074
base,trend,False,False,60,1552.3229999999999,0.9474216380182002,52.0,496.8666666666667,1.7333333333333334,1.0,0,1552.3229999999999,0.9474216380182002,52.0,82.81111111111112,1.7333333333333334,1.0,3.2556612491607666
base,trend,False,False,61,1618.326,0.9390125847047435,63.0,493.06666666666666,2.1,1.0,0,1618.3259999999998,0.9390125847047435,63.0,82.17777777777778,2.1,1.0,3.2879133224487305
base,trend,False,False,62,1686.4070000000002,0.9191919191919192,88.0,472.3333333333333,2.933333333333333,1.0,0,1686.4070000000002,0.9191919191919192,88.0,78.72222222222223,2.933333333333333,1.0,3.4051730632781982
base,trend,False,False,63,1623.6709999999998,0.9401544401544402,62.0,497.73333333333335,2.066666666666667,1.0,0,1623.671,0.9401544401544402,62.0,82.95555555555555,2.066666666666667,1.0,3.792872905731201
base,trend,False,False,64,1628.736,0.8896991795806746,121.0,484.3333333333333,4.033333333333333,1.0,0,1628.736,0.8896991795806746,121.0,80.72222222222223,4.033333333333333,1.0,3.160750150680542
base,trend,False,False,65,1502.158,0.9206030150753769,79.0,509.2,2.6333333333333333,1.0,0,1502.158,0.9206030150753769,79.0,84.86666666666666,2.6333333333333333,1.0,3.234031915664673
base,trend,False,False,66,1611.7900000000002,0.9479882237487733,53.0,491.53333333333336,1.7666666666666666,1.0,0,1611.7899999999997,0.9479882237487733,53.0,81.92222222222222,1.7666666666666666,1.0,3.0164568424224854
base,trend,False,False,67,1459.7630000000001,0.9510117145899893,46.0,508.2,1.5333333333333334,1.0,0,1459.7630000000001,0.9510117145899893,46.0,84.7,1.5333333333333334,1.0,3.6154580116271973
base,trend,False,False,68,1587.3010000000002,0.9362119725220804,65.0,490.6666666666667,2.1666666666666665,1.0,0,1587.3010000000002,0.9362119725220804,65.0,81.77777777777777,2.1666666666666665,1.0,3.191074848175049
base,trend,False,False,69,1574.362,0.8811513463324048,128.0,484.1666666666667,4.266666666666667,1.0,0,1574.362,0.8811513463324048,128.0,80.69444444444444,4.266666666666667,1.0,3.402702808380127
base,trend,False,False,70,1582.176,0.9482587064676617,52.0,501.1,1.7333333333333334,1.0,0,1582.176,0.9482587064676617,52.0,83.51666666666667,1.7333333333333334,1.0,3.3908770084381104
base,trend,False,False,71,1649.923,0.9111933395004626,96.0,480.43333333333334,3.2,1.0,0,1649.9229999999998,0.9111933395004626,96.0,80.07222222222222,3.2,1.0,3.6014468669891357
base,trend,True,True,42,1301.5119999999997,0.6729411764705882,278.0,481.23333333333335,9.266666666666667,0.7497656126116105,0,966.734,0.6726190476190477,220.0,90.45,7.333333333333333,0.42124154431149885,4.48369288444519
base,trend,True,True,43,1390.307,0.8603859250851306,123.0,483.76666666666665,4.1,0.8414036319308071,0,1211.179,0.8412291933418694,124.0,86.89444444444446,4.133333333333334,0.530504320187852,5.8668341636657715
base,trend,True,True,44,1421.1329999999998,0.8028953229398663,177.0,470.73333333333335,5.9,0.8414036319308071,0,1168.7000000000003,0.7735602094240838,173.0,85.41666666666667,5.766666666666667,0.5305043201878519,2.3461270332336426
base,trend,True,True,45,1298.618,0.6591981132075472,289.0,476.8333333333333,9.633333333333333,0.7497656126116105,0,1021.7149999999999,0.7001434720229556,209.0,89.21111111111111,6.966666666666667,0.472726621949571,1.9479212760925293
base,trend,True,True,46,1263.23,0.6855421686746987,261.0,488.06666666666666,8.7,0.7497656126116105,0,969.3269999999999,0.5947075208913649,291.0,89.56111111111112,9.7,0.47272662194957105,1.5539729595184326
base,trend,True,True,47,1416.0720000000001,0.5951595159515952,368.0,456.26666666666665,12.266666666666667,0.7497656126116105,0,1051.3519999999999,0.5609418282548476,317.0,86.6,10.566666666666666,0.3753637523567812,1.3689489364624023
base,trend,True,True,48,1419.81,0.7062084257206209,265.0,464.3333333333333,8.833333333333334,0.8414036319308071,0,986.99,0.7496318114874816,170.0,89.81111111111112,5.666666666666667,0.3753637523567812,1.3596282005310059
base,trend,True,True,49,1320.558,0.6519208381839348,299.0,473.06666666666666,9.966666666666667,0.7497656126116105,0,978.0550000000001,0.6262924667651404,253.0,88.49444444444445,8.433333333333334,0.3753637523567812,1.3675251007080078
base,trend,True,True,50,1481.408,0.7944025834230355,191.0,466.3666666666667,6.366666666666666,0.8414036319308071,0,1152.1749999999997,0.7684210526315789,176.0,87.22222222222224,5.866666666666666,0.47272662194957094,1.279691219329834
base,trend,True,True,51,1301.014,0.7683215130023641,196.0,481.3333333333333,6.533333333333333,0.7497656126116105,0,1080.5369999999998,0.7894736842105263,152.0,88.25555555555556,5.066666666666666,0.4212415443114988,1.3145170211791992
base,trend,True,True,52,1279.01,0.7216248506571088,233.0,485.3,7.766666666666667,0.7497656126116105,0,1023.8379999999997,0.7517934002869441,173.0,89.85555555555555,5.766666666666667,0.4212415443114989,1.3083889484405518
base,trend,True,True,53,1399.335,0.8074324324324325,171.0,482.73333333333335,5.7,0.8414036319308071,0,1104.562,0.7227332457293035,211.0,88.2777777777778,7.033333333333333,0.5305043201878517,1.3461570739746094
base,trend,True,True,54,1640.772,0.908266129032258,91.0,469.23333333333335,3.033333333333333,1.0596491912748354,0,1014.6790000000001,0.8654124457308249,93.0,92.4888888888889,3.1,0.4727266219495709,1.3826727867126465
base,trend,True,True,55,1669.469,0.9284294234592445,72.0,470.06666666666666,2.4,1.0596491912748354,0,1158.501,0.895778364116095,79.0,90.18888888888891,2.6333333333333333,0.530504320187852,1.5923662185668945
base,trend,True,True,56,1337.643,0.7367205542725173,228.0,475.9,7.6,0.7497656126116105,0,1116.1139999999998,0.6706827309236948,246.0,86.55000000000001,8.2,0.47272662194957105,1.5406501293182373
base,trend,True,True,57,1438.104,0.8270925110132159,157.0,472.3,5.233333333333333,0.8414036319308071,0,1085.393,0.7335164835164836,194.0,87.51111111111113,6.466666666666667,0.47272662194957105,1.8074471950531006
base,trend,True,True,58,1350.946,0.7781609195402299,193.0,480.93333333333334,6.433333333333334,0.7497656126116105,0,987.8489999999998,0.7633477633477633,164.0,90.68333333333334,5.466666666666667,0.42124154431149885,1.5487170219421387
base,trend,True,True,59,1391.3000000000002,0.7943502824858757,182.0,485.06666666666666,6.066666666666666,0.8414036319308071,0,1068.4429999999998,0.7969401947148818,146.0,89.91666666666667,4.866666666666666,0.5305043201878519,1.4641661643981934
base,trend,True,True,60,1372.608,0.8224513172966781,155.0,486.26666666666665,5.166666666666667,0.8414036319308071,0,1022.421,0.8782234957020058,85.0,91.87777777777778,2.8333333333333335,0.5953437370997003,1.4396049976348877
base,trend,True,True,61,1396.912,0.8275084554678692,153.0,483.1,5.1,0.8414036319308071,0,1207.6289999999997,0.7937888198757764,166.0,85.95000000000002,5.533333333333333,0.6681079716341084,1.4129128456115723
base,trend,True,True,62,1356.737,0.7009132420091324,262.0,467.46666666666664,8.733333333333333,0.7497656126116105,0,1144.7819999999997,0.6481481481481481,266.0,85.19444444444444,8.866666666666667,0.47272662194957105,1.5320839881896973
base,trend,True,True,63,1446.136,0.8320526893523601,153.0,482.73333333333335,5.1,0.8414036319308071,0,1079.7099999999998,0.7698519515477793,171.0,89.61666666666669,5.7,0.47272662194957094,1.453343391418457
base,trend,True,True,64,1431.2359999999999,0.5917030567685589,374.0,452.7,12.466666666666667,0.7497656126116105,0,1069.8660000000002,0.5696887686062246,318.0,86.49444444444444,10.6,0.421241544311499,1.576026201248169
base,trend,True,True,65,1358.7060000000001,0.7436781609195402,223.0,484.93333333333334,7.433333333333334,0.8414036319308071,0,1075.7150000000001,0.6843537414965987,232.0,89.07222222222222,7.733333333333333,0.47272662194957094,1.4691410064697266
base,trend,True,True,66,1423.2930000000001,0.8596881959910914,126.0,485.03333333333336,4.2,0.8414036319308071,0,1063.1190000000001,0.8130193905817175,135.0,90.37222222222222,4.5,0.47272662194957094,1.422569990158081
base,trend,True,True,67,1402.203,0.873015873015873,112.0,487.96666666666664,3.7333333333333334,0.9442418536112391,0,1017.4300000000001,0.85383502170767,101.0,91.25555555555556,3.3666666666666667,0.5305043201878517,1.4207720756530762
base,trend,True,True,68,1411.896,0.8082959641255605,171.0,477.23333333333335,5.7,0.8414036319308071,0,953.205,0.8171091445427728,124.0,92.22222222222223,4.133333333333334,0.47272662194957105,2.3331189155578613
base,trend,True,True,69,1225.5900000000001,0.559074299634592,362.0,472.26666666666665,12.066666666666666,0.6681079716341083,0,1035.5810000000001,0.5148514851485191,342.99999999999704,86.36111111111109,11.433333333333234,0.42124154431149885,1.6536400318145752
base,trend,True,True,70,1393.63,0.8631221719457014,121.0,490.0,4.033333333333333,0.8414036319308071,0,1054.0679999999998,0.8208333333333333,129.0,90.51666666666668,4.3,0.5305043201878519,4.285005807876587
base,trend,True,True,71,1387.965,0.6992143658810326,268.0,463.3666666666667,8.933333333333334,0.7497656126116105,0,1100.778,0.7243675099866844,207.0,87.47777777777779,6.9,0.47272662194957105,4.162497043609619
base,trend,True,False,42,1232.059,0.8915929203539823,98.0,523.5333333333333,3.2666666666666666,0.8414036319308072,0,956.6029999999998,0.8676277850589778,101.0,94.02222222222223,3.3666666666666667,0.5305043201878518,4.507932901382446
base,trend,True,False,43,1378.972,0.926595744680851,69.0,509.1666666666667,2.3,0.9442418536112391,0,1028.509,0.916776750330251,63.0,93.64444444444446,2.1,0.5953437370997002,9.521409034729004
base,trend,True,False,44,1388.508,0.9144050104384134,82.0,502.3666666666667,2.7333333333333334,0.9442418536112391,0,1104.107,0.8977832512315271,83.0,90.60555555555558,2.7666666666666666,0.5953437370997006,10.368940114974976
base,trend,True,False,45,1224.6940000000002,0.8861878453038674,103.0,521.5666666666667,3.433333333333333,0.8414036319308072,0,962.685,0.8691099476439791,100.0,93.50555555555556,3.3333333333333335,0.47272662194957077,6.985372066497803
base,trend,True,False,46,1240.067,0.8970099667774086,93.0,527.9666666666667,3.1,0.8414036319308072,0,931.9929999999998,0.8230088495575221,140.0,94.6,4.666666666666667,0.5305043201878518,6.908588171005249
base,trend,True,False,47,1297.124,0.8685300207039337,127.0,513.7666666666667,4.233333333333333,0.8414036319308072,0,921.3049999999998,0.821882951653944,140.0,94.39444444444446,4.666666666666667,0.530504320187852,5.849277019500732
base,trend,True,False,48,1356.723,0.8868312757201646,110.0,507.4,3.6666666666666665,0.9442418536112391,0,922.7760000000001,0.8402597402597403,123.0,94.86111111111113,4.1,0.5305043201878518,6.216634750366211
base,trend,True,False,49,1197.507,0.8815642458100559,106.0,519.8666666666667,3.533333333333333,0.8414036319308072,0,1030.79,0.8560885608856088,117.0,91.4777777777778,3.9,0.5953437370997005,5.903663158416748
base,trend,True,False,50,1447.541,0.9142280524722503,85.0,502.1666666666667,2.8333333333333335,0.9442418536112391,0,1104.105,0.8652482269503546,114.0,90.81111111111112,3.8,0.530504320187852,4.944279193878174
base,trend,True,False,51,1255.642,0.9066666666666666,84.0,516.8666666666667,2.8,0.8414036319308072,0,1001.3309999999999,0.8741976893453145,98.0,92.53333333333336,3.2666666666666666,0.5305043201878518,4.4233598709106445
base,trend,True,False,52,1218.0040000000001,0.8977528089887641,91.0,523.9,3.033333333333333,0.8414036319308072,0,960.887,0.876984126984127,93.0,94.02222222222224,3.1,0.5305043201878518,4.4817821979522705
base,trend,True,False,53,1326.075,0.9117330462863293,82.0,514.7,2.7333333333333334,0.9442418536112391,0,1074.1550000000002,0.8884758364312267,90.0,92.5277777777778,3.0,0.5953437370997003,4.404844045639038
base,trend,True,False,54,1522.4920000000002,0.9435483870967742,56.0,499.23333333333335,1.8666666666666667,1.0596491912748354,0,1185.7269999999999,0.9004683840749415,85.0,90.32222222222224,2.8333333333333335,0.7497656126116105,4.447099208831787
base,trend,True,False,55,1561.1490000000001,0.9493041749502982,51.0,497.76666666666665,1.7,1.0596491912748354,0,1173.9609999999998,0.9214975845410628,65.0,91.08333333333336,2.1666666666666665,0.6681079716341084,4.437212944030762
base,trend,True,False,56,1306.451,0.9004282655246253,93.0,513.6333333333333,3.1,0.8414036319308072,0,1071.266,0.864570737605804,112.0,91.00555555555557,3.7333333333333334,0.530504320187852,4.532308101654053
base,trend,True,False,57,1427.822,0.9218106995884774,76.0,501.93333333333334,2.533333333333333,0.9442418536112391,0,1096.837,0.8566392479435958,122.0,91.1277777777778,4.066666666666666,0.5953437370997006,4.514433145523071
base,trend,True,False,58,1295.309,0.9135667396061269,79.0,514.3666666666667,2.6333333333333333,0.8414036319308072,0,1095.2459999999999,0.8632580261593341,115.0,90.50555555555556,3.8333333333333335,0.5305043201878519,4.302392959594727
base,trend,True,False,59,1333.929,0.9063829787234042,88.0,520.4666666666667,2.933333333333333,0.9442418536112391,0,1131.464,0.8798586572438163,102.0,92.70000000000002,3.4,0.7497656126116105,4.261700868606567
base,trend,True,False,60,1363.462,0.9259656652360515,69.0,510.6666666666667,2.3,0.9442418536112391,0,1143.3600000000001,0.9268897149938042,59.0,91.53333333333336,1.9666666666666666,0.7497656126116106,4.232361078262329
base,trend,True,False,61,1365.847,0.9174603174603174,78.0,514.5,2.6,0.9442418536112391,0,1160.703,0.8853801169590643,98.0,90.44444444444446,3.2666666666666666,0.5953437370997005,4.539754867553711
base,trend,True,False,62,1306.3100000000002,0.8995726495726496,94.0,509.56666666666666,3.1333333333333333,0.8414036319308072,0,1047.584,0.8648648648648649,110.0,91.2888888888889,3.6666666666666665,0.5953437370997002,4.324387073516846
base,trend,True,False,63,1419.487,0.918724279835391,79.0,513.2333333333333,2.6333333333333333,0.9442418536112391,0,1209.257,0.8785151856017998,108.0,90.0277777777778,3.6,0.5953437370997005,4.388148069381714
base,trend,True,False,64,1283.192,0.8695198329853862,125.0,513.3,4.166666666666667,0.8414036319308072,0,980.0900000000001,0.8247549019607843,143.0,92.2,4.766666666666667,0.47272662194957077,4.287175893783569
